,2018,2019
0,2.6327297687530518,8.038115501403809
1,35.222660064697266,46.896759033203125
2,64.036376953125,70.61315155029297
3,71.06549835205078,99.1976089477539
4,21.3239688873291,24.397254943847656
5,28.19952964782715,35.07255935668945
6,36.387229919433594,53.624122619628906
7,44.94757843017578,52.5260009765625
8,36.3184814453125,43.25373458862305
9,52.39813232421875,50.17929458618164
10,11.681102752685547,7.867249965667725
11,6.126678466796875,1.4445480108261108
12,7.495878219604492,6.374592304229736
13,0.3386094272136688,1.556579828262329
14,2.074018716812134,16.274757385253906
15,27.390186309814453,28.81509017944336
16,80.71676635742188,98.43097686767578
17,125.52855682373047,136.72836303710938
18,128.49378967285156,143.9638214111328
19,71.19647979736328,83.41337585449219
20,90.38275909423828,113.65711212158203
21,99.93045806884766,119.31852722167969
22,116.00509643554688,107.97526550292969
23,102.04381561279297,113.52003479003906
24,109.17947387695312,100.40518188476562
25,51.19559097290039,69.97676849365234
26,36.412261962890625,47.222137451171875
27,35.249656677246094,38.1330680847168
28,5.976589679718018,4.7782206535339355
29,1.7884633541107178,16.443906784057617
30,25.25820541381836,43.01795959472656
31,86.49971771240234,96.34091186523438
32,119.0653076171875,109.82807159423828
33,125.69281768798828,145.71417236328125
34,104.38468933105469,108.67611694335938
35,95.48435974121094,102.49607849121094
36,145.68966674804688,161.63473510742188
37,144.24668884277344,140.31851196289062
38,104.52435302734375,135.32884216308594
39,76.42564392089844,81.15443420410156
40,84.77383422851562,76.46260070800781
41,75.00989532470703,99.20964050292969
42,99.52555847167969,105.84912109375
43,25.3422794342041,26.826244354248047
44,3.397437572479248,4.102178573608398
45,2.9311015605926514,2.7079062461853027
46,0.0,2.2837376594543457
47,17.1009464263916,13.824901580810547
48,72.74676513671875,87.93135070800781
49,108.6390380859375,119.56026458740234
50,94.88087463378906,109.3918685913086
51,74.62001037597656,101.46549987792969
52,109.65007781982422,109.05072021484375
53,129.51284790039062,125.44599151611328
54,118.9846420288086,127.8089828491211
55,117.28205108642578,128.57444763183594
56,141.96685791015625,149.54794311523438
57,113.75849151611328,128.67730712890625
58,112.47157287597656,106.62550354003906
59,83.21659851074219,95.36231231689453
60,65.01844024658203,73.7008285522461
61,17.20203971862793,14.99997329711914
62,9.759161949157715,12.144937515258789
63,19.585145950317383,24.18635368347168
64,12.896533966064453,7.485811710357666
65,9.44209098815918,6.872947692871094
66,7.170286178588867,15.089051246643066
67,1.6143090724945068,4.041314601898193
68,0.0,1.6569781303405762
69,7.190661430358887,13.680727005004883
70,100.22539520263672,115.24634552001953
71,112.60486602783203,123.34625244140625
72,111.5075454711914,139.76788330078125
73,78.79414367675781,102.95358276367188
74,117.55146789550781,144.2342987060547
75,153.9669952392578,174.34188842773438
76,102.37547302246094,110.3717041015625
77,102.14883422851562,126.46485137939453
78,172.86526489257812,155.64849853515625
79,168.06088256835938,129.9706268310547
80,101.5204086303711,123.3276596069336
81,38.876277923583984,40.902366638183594
82,38.17698287963867,59.26476287841797
83,22.794206619262695,21.126827239990234
84,73.9677963256836,82.4594497680664
85,39.882938385009766,41.61280059814453
86,9.337650299072266,0.43964314460754395
87,15.242737770080566,17.169376373291016
88,44.71276092529297,57.25498962402344
89,7.4103875160217285,8.246423721313477
90,0.0,0.0
91,3.7713379859924316,0.0
92,50.52845764160156,71.17774200439453
93,124.74954223632812,172.7356719970703
94,116.84784698486328,120.36392974853516
95,81.45960998535156,98.1834716796875
96,115.9117431640625,113.6163101196289
97,132.4567108154297,148.58090209960938
98,118.69625854492188,139.7522735595703
99,116.77889251708984,126.3638916015625
100,111.8065414428711,124.31652069091797
101,161.32046508789062,121.0796890258789
102,140.62855529785156,141.07838439941406
103,108.96798706054688,132.5244598388672
104,114.09066772460938,91.23265838623047
105,151.29159545898438,136.5348358154297
106,111.4910659790039,100.67977905273438
107,72.10909271240234,83.8281478881836
108,8.148553848266602,10.910552024841309
109,19.744478225708008,3.741569757461548
110,2.698456287384033,6.541245460510254
111,10.289406776428223,12.913105010986328
112,2.0359244346618652,1.8219035863876343
113,15.934377670288086,18.648767471313477
114,3.6205365657806396,18.569429397583008
115,0.0,0.0
116,0.0,0.0
117,3.5122687816619873,0.0
118,23.923847198486328,30.288883209228516
119,86.19011688232422,92.96073913574219
120,67.39710998535156,107.15280151367188
121,101.57022857666016,110.80721282958984
122,156.55552673339844,146.08883666992188
123,143.6825408935547,137.3702850341797
124,133.64170837402344,132.9840087890625
125,108.8464584350586,139.61178588867188
126,113.4659423828125,115.6144790649414
127,115.37294006347656,125.8570785522461
128,118.32007598876953,123.95893859863281
129,132.7134552001953,124.94816589355469
130,154.92543029785156,145.95726013183594
131,103.71333312988281,68.67218780517578
132,125.57177734375,103.9857406616211
133,123.86360931396484,126.97457885742188
134,42.488189697265625,48.107852935791016
135,30.26959800720215,42.658302307128906
136,16.706438064575195,12.481183052062988
137,3.1170904636383057,5.313973903656006
138,16.749765396118164,15.98568344116211
139,17.54497718811035,47.36283874511719
140,15.570818901062012,12.38880443572998
141,2.497924327850342,1.100557804107666
142,4.3040571212768555,0.0
143,8.183366775512695,31.098764419555664
144,74.1705551147461,104.65992736816406
145,91.1353988647461,107.58399963378906
146,121.33541870117188,111.50834655761719
147,127.54981231689453,167.90574645996094
148,121.73989868164062,139.0518798828125
149,109.31890869140625,117.3472671508789
150,116.83934020996094,119.28498840332031
151,112.8883056640625,126.5237808227539
152,107.17839813232422,124.7762222290039
153,132.5713348388672,155.9595947265625
154,111.98070526123047,146.9219207763672
155,169.7567138671875,145.31138610839844
156,139.34576416015625,171.92205810546875
157,125.35212707519531,93.12831115722656
158,162.1168670654297,152.77708435058594
159,116.42964935302734,112.73259735107422
160,46.16951370239258,46.423927307128906
161,12.719386100769043,22.823490142822266
162,8.045061111450195,4.7465691566467285
163,44.431243896484375,75.15751647949219
164,151.4199981689453,198.0225830078125
165,52.17510986328125,85.53401184082031
166,30.900360107421875,45.039241790771484
167,1.2363771200180054,0.0
168,1.8511446714401245,7.78517484664917
169,17.835792541503906,19.18816375732422
170,59.538780212402344,69.10209655761719
171,89.81047058105469,91.1339111328125
172,89.66368865966797,103.00715637207031
173,155.40525817871094,140.89842224121094
174,123.09779357910156,112.0311050415039
175,91.52069091796875,109.0805435180664
176,114.22710418701172,104.74246978759766
177,95.30670928955078,125.45775604248047
178,135.28443908691406,144.8841552734375
179,140.03318786621094,155.00872802734375
180,161.22727966308594,151.4149627685547
181,177.50518798828125,151.30323791503906
182,101.08927917480469,108.0785903930664
183,129.4904327392578,119.38935852050781
184,103.4206771850586,102.4328384399414
185,75.83903503417969,101.45120239257812
186,74.48072814941406,92.85566711425781
187,50.93282699584961,61.1532096862793
188,13.7749605178833,7.208143711090088
189,58.64961624145508,71.52754211425781
190,169.62489318847656,224.51580810546875
191,162.02285766601562,232.36798095703125
192,41.27082061767578,57.64012145996094
193,16.38042449951172,24.916597366333008
194,7.383725643157959,0.0
195,0.0,1.9138036966323853
196,0.0,0.0
197,1.4158753156661987,0.9849432110786438
198,2.6635031700134277,2.1809659004211426
199,9.736799240112305,7.53830099105835
200,17.918869018554688,19.036840438842773
201,15.546377182006836,20.01348304748535
202,0.0,1.3209612369537354
203,6.80606746673584,0.121647909283638
204,0.0,1.2742724418640137
205,0.0,0.308010458946228
206,0.0,0.308010458946228
207,1.108036994934082,2.153548002243042
208,84.8692398071289,80.63806915283203
209,62.87140655517578,75.14014434814453
210,65.3453140258789,57.996028900146484
211,99.31056213378906,105.75736999511719
212,215.9254913330078,289.1188049316406
213,106.74058532714844,105.08968353271484
214,88.77095031738281,96.42880249023438
215,70.11611938476562,79.15340423583984
216,109.4882583618164,119.70540618896484
217,116.32774353027344,127.96417236328125
218,181.16122436523438,140.9254913330078
219,195.7802276611328,162.5594024658203
220,177.6025848388672,148.1367950439453
221,149.78363037109375,165.86907958984375
222,153.41859436035156,139.09335327148438
223,146.4347381591797,160.98431396484375
224,148.0524444580078,127.21102142333984
225,176.48236083984375,181.7519073486328
226,117.1977310180664,101.57035064697266
227,90.3033676147461,112.53925323486328
228,150.28753662109375,199.14942932128906
229,271.3470458984375,295.98858642578125
230,245.7823486328125,209.5994873046875
231,70.03752899169922,103.17945861816406
232,10.838263511657715,26.10420036315918
233,19.745513916015625,25.505760192871094
234,17.797203063964844,15.267866134643555
235,1.120456576347351,0.9849432110786438
236,15.913335800170898,12.021683692932129
237,14.218799591064453,13.778541564941406
238,13.13575553894043,15.244617462158203
239,13.812161445617676,17.433406829833984
240,24.49372673034668,25.03742218017578
241,112.66813659667969,104.32022094726562
242,48.776451110839844,54.50809097290039
243,4.236063003540039,4.878015518188477
244,1.3624911308288574,1.2742724418640137
245,0.0,0.11362673342227936
246,1.3042240142822266,1.4385188817977905
247,0.0,4.47394323348999
248,12.535345077514648,11.852559089660645
249,78.51612091064453,69.04322814941406
250,54.837467193603516,64.87967681884766
251,91.93896484375,93.69219207763672
252,103.11487579345703,111.75450134277344
253,175.4526824951172,219.34420776367188
254,93.8601303100586,158.50160217285156
255,96.46707916259766,105.09880065917969
256,120.85118865966797,104.7093276977539
257,199.24783325195312,182.43142700195312
258,153.78469848632812,139.85313415527344
259,159.53721618652344,160.91217041015625
260,198.2816162109375,149.81930541992188
261,192.68067932128906,171.9872283935547
262,174.84767150878906,126.68675231933594
263,198.74435424804688,198.63330078125
264,132.69627380371094,148.35308837890625
265,169.99234008789062,166.32823181152344
266,212.20761108398438,193.8356170654297
267,141.3588409423828,165.90391540527344
268,199.67376708984375,236.4954071044922
269,193.8284149169922,237.201904296875
270,173.93031311035156,211.89056396484375
271,176.1980743408203,292.11163330078125
272,178.727294921875,205.6006317138672
273,29.3618106842041,44.38024139404297
274,58.17927932739258,43.10969924926758
275,15.67753791809082,7.797338008880615
276,0.26890283823013306,0.0
277,6.926364898681641,3.188401699066162
278,13.149871826171875,9.790956497192383
279,2.268202066421509,0.6899532079696655
280,0.6816591620445251,0.0
281,0.23110361397266388,0.0
282,12.271344184875488,10.189369201660156
283,27.478256225585938,24.320693969726562
284,10.68806266784668,12.704514503479004
285,1.481561541557312,0.0
286,12.354634284973145,20.25138282775879
287,27.849220275878906,37.757572174072266
288,17.73703956604004,12.403007507324219
289,35.88624954223633,36.32468032836914
290,12.513472557067871,15.06575870513916
291,42.232723236083984,33.4799690246582
292,115.16983032226562,95.70743560791016
293,111.45423126220703,126.41788482666016
294,84.67191314697266,134.72950744628906
295,127.66275787353516,161.611572265625
296,206.4369354248047,220.93975830078125
297,169.72006225585938,134.66757202148438
298,237.90672302246094,197.890625
299,271.80487060546875,211.5791473388672
300,300.7043151855469,191.04727172851562
301,260.42901611328125,233.10223388671875
302,170.46006774902344,134.88433837890625
303,200.23216247558594,192.83868408203125
304,200.3419952392578,166.39813232421875
305,184.72088623046875,216.697265625
306,185.56105041503906,185.85595703125
307,199.08233642578125,213.1336212158203
308,160.95741271972656,229.5357666015625
309,381.2674255371094,379.92498779296875
310,219.20391845703125,286.79290771484375
311,170.65203857421875,236.2225799560547
312,87.60905456542969,93.65166473388672
313,125.79683685302734,121.40931701660156
314,118.50981140136719,115.58966827392578
315,6.507114410400391,8.593481063842773
316,0.13941238820552826,3.692387580871582
317,0.0,6.393348693847656
318,0.09592650830745697,0.0
319,7.7257304191589355,8.914870262145996
320,9.882278442382812,11.87173843383789
321,5.660722732543945,6.867176055908203
322,16.040016174316406,19.012832641601562
323,79.56742858886719,83.25654602050781
324,64.21453857421875,78.61396026611328
325,12.760292053222656,26.721479415893555
326,4.803489685058594,0.0
327,0.05677196756005287,16.88449478149414
328,3.5435068607330322,1.3371292352676392
329,0.011783003807067871,3.1379480361938477
330,0.0,22.08600616455078
331,28.044919967651367,7.000123977661133
332,29.451623916625977,10.74520206451416
333,63.590919494628906,62.13833236694336
334,120.7733383178711,114.63013458251953
335,94.54473876953125,100.81440734863281
336,104.45069122314453,186.69857788085938
337,227.78273010253906,259.6280517578125
338,175.7014617919922,206.49244689941406
339,180.59133911132812,161.3297576904297
340,220.1624298095703,216.76597595214844
341,284.79559326171875,182.94537353515625
342,287.4224853515625,142.66317749023438
343,170.10488891601562,137.2052001953125
344,161.9145050048828,173.75393676757812
345,233.7173614501953,217.33348083496094
346,166.60728454589844,205.61595153808594
347,213.5067901611328,211.89491271972656
348,249.82656860351562,262.0762939453125
349,256.8561706542969,223.0689697265625
350,173.07980346679688,211.78939819335938
351,231.07180786132812,283.6164245605469
352,188.7554168701172,243.64772033691406
353,69.99246978759766,121.99794006347656
354,45.777626037597656,33.28802490234375
355,140.03408813476562,174.0420379638672
356,172.93043518066406,178.5962677001953
357,29.749067306518555,37.78228759765625
358,18.15795135498047,29.419429779052734
359,0.0,1.9062540531158447
360,0.0,0.2712685465812683
361,0.5437862277030945,0.0
362,0.5600640773773193,0.0
363,0.0,1.4904890060424805
364,8.892197608947754,7.06702995300293
365,10.377054214477539,11.958392143249512
366,2.968576431274414,2.4414939880371094
367,30.139057159423828,34.59397506713867
368,91.3730697631836,122.64033508300781
369,61.80451965332031,63.46524429321289
370,14.877265930175781,41.33483123779297
371,55.675018310546875,36.9415283203125
372,12.062085151672363,17.423410415649414
373,6.936410903930664,5.435884475708008
374,4.931053161621094,3.563197135925293
375,31.577117919921875,23.912975311279297
376,121.9886474609375,102.16946411132812
377,109.94537353515625,122.90708923339844
